fullVisitorId,channelGrouping,device.deviceCategory,n_sessions,totals.hits,totals.pageviews,bounce_prop,weekend_prop,cluster,cluster_name
629329919532379545,Paid Search,desktop,1,32.0,24.0,0.0,1.0,2,Weekend Warriors
631033932630241909,Referral,desktop,3,22.0,16.0,0.0,0.0,0,Desktop Engaged
631883605401031518,Organic Search,desktop,1,15.0,13.0,0.0,0.0,0,Desktop Engaged
632796253738106478,Direct,desktop,2,8.5,8.5,0.5,0.0,1,Desktop Frecuente
633090494027651510,Paid Search,mobile,3,17.0,16.0,0.0,0.6666666666666666,3,Mobile Users
633420224856417225,Organic Search,mobile,1,12.0,12.0,0.0,1.0,3,Mobile Users
633547848089854806,Organic Search,desktop,2,12.0,9.5,0.0,1.0,2,Weekend Warriors
634506282991036601,Direct,desktop,4,7.5,7.5,0.25,0.0,1,Desktop Frecuente
634809971349181384,Organic Search,mobile,2,30.0,25.0,0.0,1.0,3,Mobile Users
635884302803759037,Referral,desktop,2,25.5,18.0,0.0,0.5,2,Weekend Warriors
636165671438716582,Referral,desktop,2,61.0,44.0,0.0,0.0,0,Desktop Engaged
636481946896347011,Organic Search,mobile,2,28.5,23.0,0.5,0.5,3,Mobile Users
636983386776288406,Organic Search,desktop,4,51.5,38.0,0.0,0.0,0,Desktop Engaged
638910012539429673,Referral,desktop,2,10.0,10.0,0.0,0.5,1,Desktop Frecuente
639095902615054058,Organic Search,desktop,9,16.0,12.0,0.1111111111111111,0.0,1,Desktop Frecuente
640040708763897460,Display,desktop,4,16.0,13.5,0.0,0.0,1,Desktop Frecuente
640433429877929929,Referral,desktop,5,3.0,3.0,0.2,0.0,1,Desktop Frecuente
640698688315594544,Organic Search,desktop,1,30.0,26.0,0.0,1.0,2,Weekend Warriors
642830728760694475,Referral,desktop,8,21.0,14.5,0.0,0.0,1,Desktop Frecuente
643132668463442280,Organic Search,desktop,2,34.0,22.5,0.5,0.5,2,Weekend Warriors
643575983930852714,Referral,desktop,1,20.0,15.0,0.0,0.0,0,Desktop Engaged
643723713237461327,Referral,desktop,4,7.0,7.0,0.25,0.0,1,Desktop Frecuente
643786734868244401,Referral,desktop,7,14.0,12.0,0.0,0.1428571428571428,1,Desktop Frecuente
644061149609662421,Referral,desktop,2,10.5,8.5,0.0,0.0,1,Desktop Frecuente
644407009401848542,Direct,desktop,3,5.0,5.0,0.0,0.0,1,Desktop Frecuente
644443100947741701,Organic Search,desktop,1,52.0,43.0,0.0,1.0,2,Weekend Warriors
644832033333540742,Organic Search,desktop,3,18.0,14.0,0.0,0.0,0,Desktop Engaged
645131442954167518,Referral,desktop,3,28.0,18.0,0.3333333333333333,0.3333333333333333,0,Desktop Engaged
645993360426050019,Organic Search,mobile,4,4.5,4.0,0.0,0.0,3,Mobile Users
646210848993699313,Organic Search,desktop,1,13.0,13.0,0.0,0.0,0,Desktop Engaged
646337888671074736,Organic Search,mobile,1,33.0,30.0,0.0,0.0,3,Mobile Users
646691864025431846,Referral,desktop,1,90.0,70.0,0.0,0.0,0,Desktop Engaged
647053720847399351,Direct,desktop,1,34.0,26.0,0.0,0.0,0,Desktop Engaged
647109355709882719,Organic Search,desktop,1,18.0,16.0,0.0,0.0,0,Desktop Engaged
647701940544723891,Referral,desktop,5,6.0,6.0,0.2,0.4,1,Desktop Frecuente
647846008417877869,Referral,desktop,3,6.0,6.0,0.0,0.0,1,Desktop Frecuente
648493675026382201,Referral,desktop,2,21.0,16.0,0.0,0.0,0,Desktop Engaged
648777904915125343,Organic Search,desktop,2,41.5,30.5,0.5,0.0,0,Desktop Engaged
649093489751982679,Organic Search,mobile,1,61.0,48.0,0.0,0.0,3,Mobile Users
650056086385776129,Direct,desktop,3,8.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
650592587910089346,Organic Search,desktop,2,12.5,10.5,0.0,0.0,0,Desktop Engaged
650915590272619388,Direct,desktop,3,11.0,11.0,0.0,0.0,1,Desktop Frecuente
651435875392157361,Referral,desktop,10,10.0,9.0,0.2,0.1,1,Desktop Frecuente
651862055672264578,Organic Search,mobile,1,37.0,33.0,0.0,1.0,3,Mobile Users
651960369207538151,Paid Search,desktop,1,24.0,21.0,0.0,0.0,0,Desktop Engaged
652202420147185334,Organic Search,desktop,2,32.0,22.0,0.0,0.0,0,Desktop Engaged
652634152265730494,Organic Search,tablet,3,8.0,7.0,0.0,0.0,3,Mobile Users
652686133169550028,Direct,desktop,2,16.0,16.0,0.0,0.0,0,Desktop Engaged
652777252868843895,Direct,desktop,2,36.5,27.5,0.0,0.0,0,Desktop Engaged
652992594863430909,Referral,desktop,4,7.0,6.0,0.0,0.25,1,Desktop Frecuente
653069947099114599,Referral,desktop,2,29.0,22.5,0.0,0.0,0,Desktop Engaged
654120928146679431,Referral,desktop,4,9.0,8.0,0.0,0.5,1,Desktop Frecuente
654122007935553683,Organic Search,desktop,7,23.0,18.0,0.1428571428571428,0.1428571428571428,1,Desktop Frecuente
654327480845915716,Organic Search,desktop,2,21.0,19.0,0.0,0.0,0,Desktop Engaged
654377071872368830,Referral,desktop,1,18.0,14.0,0.0,0.0,0,Desktop Engaged
654736404761929369,Referral,desktop,3,26.0,22.0,0.0,0.0,0,Desktop Engaged
655649189295800064,Direct,desktop,1,13.0,13.0,0.0,0.0,0,Desktop Engaged
656429934624637021,Referral,desktop,8,9.5,6.5,0.125,0.25,1,Desktop Frecuente
656638853052117115,Organic Search,desktop,3,10.0,5.0,0.0,0.3333333333333333,1,Desktop Frecuente
658019277799848735,Referral,desktop,2,20.0,15.0,0.0,0.3333333333333333,0,Desktop Engaged
658858637473021623,Referral,desktop,1,28.0,22.0,0.0,0.0,0,Desktop Engaged
659725542729208475,Referral,desktop,1,27.0,23.0,0.0,0.0,0,Desktop Engaged
659736568334808305,Organic Search,mobile,4,5.0,4.0,0.25,0.0,3,Mobile Users
660738563067658683,Paid Search,mobile,2,13.5,11.5,0.5,0.0,3,Mobile Users
661947368755840479,Organic Search,desktop,7,23.0,21.0,0.2857142857142857,0.0,1,Desktop Frecuente
662174499954069675,Referral,desktop,2,51.5,40.0,0.0,0.5,2,Weekend Warriors
662931673462260601,Direct,desktop,2,47.0,37.0,0.0,0.0,0,Desktop Engaged
663614479606200802,Referral,desktop,1,20.0,17.0,0.0,0.0,0,Desktop Engaged
664683919239436389,Organic Search,desktop,1,20.0,18.0,0.0,1.0,2,Weekend Warriors
664885127935747173,Organic Search,desktop,3,23.0,19.0,0.0,0.6666666666666666,2,Weekend Warriors
664955402835707900,Referral,desktop,1,31.0,18.0,0.0,0.0,0,Desktop Engaged
665001342407465406,Organic Search,desktop,1,21.0,21.0,0.0,1.0,2,Weekend Warriors
665007615083266355,Organic Search,desktop,1,10.0,8.0,0.0,0.0,0,Desktop Engaged
665197592745084056,Organic Search,desktop,1,11.0,9.5,0.0,0.0,0,Desktop Engaged
665690697485420563,Referral,desktop,1,48.0,35.0,0.0,0.0,0,Desktop Engaged
666077603822154553,Referral,desktop,5,2.0,2.0,0.4,0.0,1,Desktop Frecuente
666582393118140484,Referral,desktop,5,82.0,55.0,0.2,0.0,0,Desktop Engaged
667466244691499033,Referral,desktop,5,1.0,1.0,0.6,0.2,1,Desktop Frecuente
667721082352794491,Organic Search,desktop,4,11.0,9.0,0.0,0.0,1,Desktop Frecuente
668227072565326523,Paid Search,desktop,5,18.0,15.0,0.0,0.0,1,Desktop Frecuente
668412102235086407,Paid Search,tablet,2,29.0,23.5,0.0,0.5,3,Mobile Users
668741043882663600,Paid Search,desktop,3,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
670221610640324008,Referral,desktop,1,28.0,24.0,0.0,0.0,0,Desktop Engaged
671204886678847894,Direct,desktop,1,23.0,18.0,0.0,0.0,0,Desktop Engaged
671417952592573132,Organic Search,desktop,2,55.0,42.0,0.0,0.0,0,Desktop Engaged
671711254304258949,Direct,desktop,1,16.0,13.0,0.0,0.0,0,Desktop Engaged
672079571220837015,Organic Search,desktop,2,16.0,12.0,0.0,0.0,0,Desktop Engaged
672623205835845653,Direct,desktop,3,7.0,7.0,0.0,0.3333333333333333,1,Desktop Frecuente
674034233311230161,Referral,desktop,2,19.0,14.0,0.0,0.0,0,Desktop Engaged
674198499072575604,Referral,desktop,4,12.5,9.5,0.0,0.5,1,Desktop Frecuente
676268909460399442,Referral,desktop,1,16.0,14.0,0.0,0.0,0,Desktop Engaged
676766064405033146,Organic Search,desktop,2,39.5,31.0,0.0,0.0,0,Desktop Engaged
676786607056065282,Referral,desktop,3,16.0,9.0,0.0,0.0,0,Desktop Engaged
678346199445584745,Organic Search,desktop,2,14.0,12.5,0.0,0.0,0,Desktop Engaged
679581364401887394,Organic Search,desktop,7,13.0,7.0,0.2857142857142857,0.0,1,Desktop Frecuente
679645045413988495,Referral,desktop,5,3.0,3.0,0.4,0.0,1,Desktop Frecuente
681345956743814792,Referral,desktop,4,6.0,4.5,0.0,0.0,1,Desktop Frecuente
682017787795795998,Referral,desktop,1,82.0,63.0,0.0,0.0,0,Desktop Engaged
682241557361742402,Organic Search,desktop,7,11.0,11.0,0.2857142857142857,0.0,1,Desktop Frecuente
682549734570999775,Referral,desktop,3,3.0,3.0,0.0,0.3333333333333333,1,Desktop Frecuente
682695636245631382,Organic Search,desktop,2,44.5,36.5,0.0,0.5,2,Weekend Warriors
683358409080092864,Referral,desktop,4,9.0,7.5,0.25,0.0,1,Desktop Frecuente
683463694449296647,Direct,mobile,2,26.0,22.5,0.0,0.5,3,Mobile Users
683732886676120900,Direct,desktop,1,37.0,28.0,0.0,0.0,0,Desktop Engaged
684586979835492905,Referral,desktop,13,2.0,2.0,0.4615384615384615,0.0,1,Desktop Frecuente
684933840850165946,Referral,desktop,1,45.0,34.0,0.0,0.0,0,Desktop Engaged
685256580090504239,Organic Search,desktop,1,21.0,19.0,0.0,0.0,0,Desktop Engaged
685890158319889343,Direct,desktop,1,31.0,25.0,0.0,0.0,0,Desktop Engaged
685977378128136688,Organic Search,desktop,1,60.0,49.0,0.0,1.0,2,Weekend Warriors
686296766200627569,Referral,desktop,4,26.5,21.0,0.0,0.0,0,Desktop Engaged
686323554174622772,Referral,desktop,1,23.0,19.0,0.0,0.0,0,Desktop Engaged
686766074904091675,Referral,desktop,11,4.0,4.0,0.0909090909090909,0.0,1,Desktop Frecuente
688220916941408964,Organic Search,desktop,1,29.0,23.0,0.0,1.0,2,Weekend Warriors
688332067410799097,Referral,desktop,2,14.5,12.5,0.0,0.0,0,Desktop Engaged
688527857109237010,Referral,desktop,3,13.0,11.0,0.0,0.0,1,Desktop Frecuente
689078233091142252,Direct,desktop,8,9.5,7.0,0.25,0.0,1,Desktop Frecuente
689221493301196449,Referral,desktop,3,7.0,5.0,0.0,0.0,1,Desktop Frecuente
689318192161645703,Referral,desktop,7,9.0,9.0,0.0,0.0,1,Desktop Frecuente
689752308200679975,Organic Search,desktop,1,20.0,17.0,0.0,0.0,0,Desktop Engaged
689759983033395274,Referral,desktop,3,14.0,11.0,0.3333333333333333,0.0,1,Desktop Frecuente
689975324856739942,Referral,desktop,9,2.0,2.0,0.3333333333333333,0.0,1,Desktop Frecuente
690857090174893408,Organic Search,desktop,1,82.0,58.0,0.0,1.0,2,Weekend Warriors
690857538975657049,Organic Search,desktop,2,15.0,14.0,0.0,0.0,0,Desktop Engaged
691430728660925202,Organic Search,desktop,1,73.0,51.0,0.0,1.0,2,Weekend Warriors
691720966691550944,Paid Search,desktop,5,9.0,7.0,0.4,0.2,1,Desktop Frecuente
691969555315832538,Referral,desktop,6,38.0,25.5,0.0,0.6666666666666666,2,Weekend Warriors
693079538830911094,Referral,desktop,8,9.5,7.0,0.0,0.0,1,Desktop Frecuente
693664182055359688,Direct,desktop,1,20.0,17.0,0.0,0.0,0,Desktop Engaged
696402585067597025,Direct,tablet,2,25.0,16.5,0.0,0.0,3,Mobile Users
698203322681818933,Direct,desktop,7,4.0,4.0,0.0,0.0,1,Desktop Frecuente
698297406423033664,Organic Search,desktop,2,13.0,10.0,0.0,0.0,0,Desktop Engaged
698616970895406010,Referral,desktop,1,15.0,13.0,0.0,0.0,0,Desktop Engaged
699221213149021065,Direct,desktop,3,8.0,8.0,0.0,0.0,1,Desktop Frecuente
700225401855286769,Referral,desktop,1,34.0,28.0,0.0,0.0,0,Desktop Engaged
700797453714688888,Paid Search,desktop,1,34.0,32.0,0.0,1.0,2,Weekend Warriors
701601838005591363,Referral,desktop,5,21.0,17.0,0.0,0.2,1,Desktop Frecuente
702289726935404752,Referral,desktop,2,34.5,23.0,0.0,0.0,0,Desktop Engaged
702564824793049879,Referral,desktop,1,19.0,13.0,0.0,0.0,0,Desktop Engaged
703271650319125139,Organic Search,desktop,8,8.0,8.0,0.0,0.125,1,Desktop Frecuente
703413205219786519,Direct,desktop,1,13.0,12.0,0.0,0.0,0,Desktop Engaged
703628343876693893,Direct,mobile,1,20.0,16.0,0.0,1.0,3,Mobile Users
703967290140600051,Referral,desktop,2,20.5,14.5,0.5,0.5,2,Weekend Warriors
703975525619015480,Referral,desktop,5,15.0,13.0,0.2,0.2,1,Desktop Frecuente
704373157724192220,Referral,tablet,1,18.0,17.0,0.0,0.0,3,Mobile Users
704957996393939802,Organic Search,mobile,1,11.0,11.0,0.0,0.0,3,Mobile Users
705052516935438684,Referral,desktop,3,6.0,6.0,0.3333333333333333,0.0,1,Desktop Frecuente
705304092514331716,Referral,desktop,2,30.5,23.0,0.5,0.5,2,Weekend Warriors
705638791185080238,Direct,desktop,1,24.0,20.0,0.0,1.0,2,Weekend Warriors
706268966537024256,Organic Search,desktop,6,7.0,7.0,0.0,0.3333333333333333,1,Desktop Frecuente
707174453609697560,Referral,desktop,1,32.0,28.0,0.0,1.0,2,Weekend Warriors
707424893758055863,Referral,desktop,1,38.0,32.0,0.0,1.0,2,Weekend Warriors
707924884126013523,Referral,desktop,9,19.0,17.0,0.0,0.2222222222222222,1,Desktop Frecuente
708033509620826351,Referral,desktop,2,19.0,14.0,0.0,0.0,0,Desktop Engaged
708898149037036750,Referral,desktop,3,5.0,5.0,0.0,0.3333333333333333,1,Desktop Frecuente
709049510464090446,Referral,desktop,4,14.0,11.0,0.0,0.0,1,Desktop Frecuente
709264891712119534,Referral,desktop,3,2.0,2.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
710632165228073636,Organic Search,desktop,11,6.0,5.0,0.0909090909090909,0.0,1,Desktop Frecuente
713731982901764318,Referral,desktop,16,6.5,5.0,0.25,0.0625,1,Desktop Frecuente
714601935287141843,Display,desktop,2,22.0,17.0,0.0,0.0,0,Desktop Engaged
714988621267627989,Referral,desktop,1,23.0,19.0,0.0,0.0,0,Desktop Engaged
716925587316437811,Organic Search,desktop,2,19.0,15.0,0.0,0.0,0,Desktop Engaged
717319288989549456,Direct,tablet,7,2.0,2.0,0.4285714285714285,0.5714285714285714,3,Mobile Users
717343852152056082,Referral,desktop,8,4.5,3.5,0.125,0.0,1,Desktop Frecuente
717933109761615736,Paid Search,desktop,2,36.5,33.0,0.0,0.0,0,Desktop Engaged
718076753301188235,Organic Search,desktop,1,38.0,30.0,0.0,1.0,2,Weekend Warriors
719626868021451011,Referral,desktop,1,12.0,10.0,0.0,0.0,0,Desktop Engaged
719763844495200108,Direct,desktop,3,8.0,5.0,0.0,0.0,1,Desktop Frecuente
720378073621403524,Organic Search,desktop,1,71.0,52.0,0.0,0.0,0,Desktop Engaged
720843898955413491,Referral,desktop,1,62.0,43.0,0.0,0.0,0,Desktop Engaged
722529201110417278,Organic Search,mobile,1,30.0,27.0,0.0,0.0,3,Mobile Users
723690431772344547,Referral,desktop,1,10.0,9.0,0.0,1.0,2,Weekend Warriors
725021958135646864,Organic Search,desktop,1,40.0,32.0,0.0,0.0,0,Desktop Engaged
725981616433523164,Direct,desktop,3,11.0,10.0,0.3333333333333333,0.0,1,Desktop Frecuente
728168523838298915,Organic Search,desktop,2,55.0,35.0,0.0,0.0,0,Desktop Engaged
728302696788663197,Organic Search,desktop,6,13.5,12.5,0.0,0.1666666666666666,1,Desktop Frecuente
728804413269267006,Organic Search,mobile,9,1.0,1.0,0.6666666666666666,0.8888888888888888,3,Mobile Users
729769598575814527,Affiliates,desktop,2,25.0,20.5,0.0,0.0,0,Desktop Engaged
730124493043113245,Referral,desktop,5,12.0,10.0,0.4,0.0,1,Desktop Frecuente
730458429523691231,Referral,desktop,4,10.5,7.5,0.0,0.0,1,Desktop Frecuente
730475210878766422,Organic Search,desktop,2,30.5,24.5,0.0,0.0,0,Desktop Engaged
731463778070039206,Referral,desktop,1,46.0,38.0,0.0,0.0,0,Desktop Engaged
731600632766258810,Referral,desktop,3,22.0,18.0,0.0,0.0,0,Desktop Engaged
733100744412065311,Organic Search,desktop,1,20.0,18.0,0.0,1.0,2,Weekend Warriors
733219058385493693,Direct,mobile,2,10.0,8.5,0.5,0.0,3,Mobile Users
733721752953203292,Organic Search,desktop,1,58.0,51.0,0.0,0.0,0,Desktop Engaged
733757037931594916,Referral,desktop,1,25.0,20.0,0.0,0.0,0,Desktop Engaged
733935141047180090,Organic Search,mobile,3,10.0,10.0,0.0,0.0,3,Mobile Users
734695769767612161,Referral,desktop,1,29.0,24.0,0.0,0.0,0,Desktop Engaged
735968675616410716,Direct,desktop,2,22.5,20.5,0.0,0.0,0,Desktop Engaged
737231467560931346,Organic Search,desktop,1,46.0,32.0,0.0,0.0,0,Desktop Engaged
738451259641127092,Direct,desktop,2,10.0,7.5,0.5,0.0,1,Desktop Frecuente
738493091551467122,Referral,desktop,1,26.0,22.0,0.0,0.0,0,Desktop Engaged
738603250513383829,Organic Search,mobile,4,12.0,11.0,0.0,0.0,3,Mobile Users
738742613780622904,Social,desktop,3,6.0,6.0,0.0,0.3333333333333333,1,Desktop Frecuente
738777585657711314,Display,desktop,5,10.0,8.0,0.0,0.0,1,Desktop Frecuente
740013212735960815,Display,desktop,5,7.0,5.0,0.4,0.0,1,Desktop Frecuente
740071062904614725,Referral,desktop,1,11.0,9.0,0.0,0.0,0,Desktop Engaged
740400499011848560,Referral,desktop,3,18.0,15.0,0.3333333333333333,0.0,1,Desktop Frecuente
741020852959030881,Referral,desktop,2,14.0,11.0,0.0,0.0,0,Desktop Engaged
741389474680057629,Organic Search,desktop,1,47.0,39.0,0.0,0.0,0,Desktop Engaged
742975179867188393,Direct,desktop,1,14.0,14.0,0.0,0.0,0,Desktop Engaged
743123551680199202,Social,desktop,5,21.0,16.0,0.2,0.0,1,Desktop Frecuente
743304229594707435,Organic Search,desktop,2,39.5,31.5,0.0,0.0,0,Desktop Engaged
743501820485430157,Display,desktop,1,62.0,47.0,0.0,0.0,0,Desktop Engaged
744194450160663160,Organic Search,desktop,2,10.0,7.5,0.0,0.0,0,Desktop Engaged
744210830143973631,Paid Search,desktop,3,7.0,7.0,0.0,0.0,1,Desktop Frecuente
744307603598668939,Referral,desktop,4,9.0,7.0,0.0,0.0,1,Desktop Frecuente
744363211817595686,Referral,desktop,2,26.0,20.0,0.0,0.0,0,Desktop Engaged
744375349082544405,Organic Search,desktop,1,38.0,29.0,0.0,0.0,0,Desktop Engaged
744898282188245890,Organic Search,desktop,1,22.0,18.0,0.0,0.0,0,Desktop Engaged
745585037435026151,Organic Search,desktop,2,38.0,29.5,0.0,0.0,0,Desktop Engaged
746147040518715564,Organic Search,desktop,5,20.0,14.0,0.0,1.0,2,Weekend Warriors
746975101244077459,Organic Search,desktop,1,28.0,23.0,0.0,0.0,0,Desktop Engaged
746996333765865062,Referral,desktop,2,39.5,31.0,0.0,0.0,0,Desktop Engaged
747495245317338179,Direct,desktop,3,3.0,3.0,0.0,0.0,1,Desktop Frecuente
747690048733385763,Direct,desktop,3,33.0,24.0,0.0,0.0,0,Desktop Engaged
747719955276069654,Referral,desktop,1,13.0,10.0,0.0,0.0,0,Desktop Engaged
748349806318995156,Referral,desktop,2,20.0,17.5,0.0,0.0,0,Desktop Engaged
748754221677866973,Referral,desktop,1,37.0,31.0,0.0,0.0,0,Desktop Engaged
749194348427169585,Social,desktop,1,59.0,44.0,0.0,0.0,0,Desktop Engaged
749967699578346374,Organic Search,desktop,2,34.5,25.0,0.0,0.0,0,Desktop Engaged
750035303636009615,Direct,desktop,1,13.0,13.0,0.0,0.0,0,Desktop Engaged
750546000132360677,Organic Search,desktop,1,44.0,36.0,0.0,1.0,2,Weekend Warriors
750845334721949296,Referral,desktop,1,10.0,10.0,0.0,0.0,0,Desktop Engaged
751672591869658635,Organic Search,desktop,2,12.0,10.0,0.0,0.0,0,Desktop Engaged
752028722462077344,Referral,desktop,7,9.0,9.0,0.0,0.0,1,Desktop Frecuente
752227123296140158,Organic Search,desktop,1,49.0,44.0,0.0,0.0,0,Desktop Engaged
753068173118806777,Referral,desktop,4,13.0,12.0,0.0,0.0,1,Desktop Frecuente
753451278230201437,Direct,desktop,1,14.0,13.0,0.0,0.0,0,Desktop Engaged
754193085382700442,Organic Search,desktop,2,15.0,13.0,0.0,0.5,2,Weekend Warriors
754276461062540121,Organic Search,desktop,2,8.0,8.0,0.0,0.0,1,Desktop Frecuente
755655563816873558,Referral,desktop,4,30.5,22.5,0.0,0.0,0,Desktop Engaged
756687281868981844,Organic Search,desktop,4,17.5,13.5,0.0,0.0,1,Desktop Frecuente
757950347466502177,Direct,mobile,2,14.0,14.0,0.0,0.0,3,Mobile Users
758186940251087967,Direct,desktop,4,4.5,4.5,0.25,0.25,1,Desktop Frecuente
758577373703531857,Referral,desktop,10,4.0,4.0,0.1,0.0,1,Desktop Frecuente
758865850483706593,Referral,desktop,1,35.0,27.0,0.0,0.0,0,Desktop Engaged
759713225034747479,Paid Search,mobile,6,5.0,4.0,0.0,0.3333333333333333,3,Mobile Users
759913108523269841,Referral,desktop,21,6.0,6.0,0.0476190476190476,0.0952380952380952,1,Desktop Frecuente
760185147017673561,Referral,desktop,2,20.5,16.5,0.0,1.0,2,Weekend Warriors
761363147503026339,Display,desktop,11,3.0,3.0,0.0909090909090909,0.3636363636363636,1,Desktop Frecuente
763707560320645222,Referral,desktop,2,12.5,10.0,0.5,0.0,1,Desktop Frecuente
764130080355318963,Organic Search,mobile,1,24.0,23.0,0.0,1.0,3,Mobile Users
764274607292877218,Referral,desktop,2,18.0,15.0,0.0,1.0,2,Weekend Warriors
764484494612548101,Direct,desktop,2,13.0,13.0,0.0,0.5,2,Weekend Warriors
765320243480910164,Referral,desktop,5,13.0,11.0,0.2,0.0,1,Desktop Frecuente
765966183501214400,Referral,desktop,4,9.0,6.0,0.0,0.0,1,Desktop Frecuente
766779490317492129,Referral,desktop,4,12.0,11.0,0.25,0.0,1,Desktop Frecuente
766927729457298247,Referral,desktop,1,71.0,53.0,0.0,0.0,0,Desktop Engaged
766993275138882460,Direct,desktop,3,11.0,10.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
767090408793298602,Referral,desktop,4,7.5,6.0,0.0,0.0,1,Desktop Frecuente
767948001817807198,Organic Search,desktop,1,30.0,23.0,0.0,0.0,0,Desktop Engaged
768998327849146700,Referral,desktop,6,6.5,6.5,0.0,0.1666666666666666,1,Desktop Frecuente
769814198037419822,Referral,desktop,1,18.0,16.0,0.0,0.0,0,Desktop Engaged
769891055069398469,Referral,desktop,2,60.5,41.5,0.0,0.5,2,Weekend Warriors
770343271394368802,Referral,desktop,4,11.5,10.5,0.0,0.25,1,Desktop Frecuente
770431600902969839,Referral,desktop,10,7.0,7.0,0.2,0.0,1,Desktop Frecuente
770591642514840189,Organic Search,desktop,6,8.0,7.5,0.1666666666666666,0.3333333333333333,1,Desktop Frecuente
770704534881133670,Referral,desktop,2,24.5,14.0,0.0,0.0,0,Desktop Engaged
770772395389359565,Referral,desktop,2,14.5,11.5,0.0,0.0,0,Desktop Engaged
770809688008689824,Referral,desktop,1,57.0,45.0,0.0,1.0,2,Weekend Warriors
771218336324354803,Referral,desktop,9,15.0,13.0,0.0,0.0,1,Desktop Frecuente
772031545895684188,Referral,desktop,3,25.0,20.0,0.3333333333333333,0.3333333333333333,1,Desktop Frecuente
773667646845315582,Paid Search,desktop,1,44.0,36.0,0.0,0.0,0,Desktop Engaged
773808986747306437,Organic Search,desktop,12,4.0,4.0,0.0833333333333333,0.4166666666666667,1,Desktop Frecuente
774160510580966551,Organic Search,desktop,1,54.0,41.0,0.0,0.0,0,Desktop Engaged
774513448429124063,Direct,mobile,2,30.0,20.0,0.0,0.0,3,Mobile Users
774526615383455547,Referral,desktop,2,24.0,20.0,0.0,0.5,2,Weekend Warriors
774541134631990830,Referral,desktop,1,20.0,18.0,0.0,0.0,0,Desktop Engaged
